time;count
21/06/2015 14:00;226
21/06/2015 14:03;165
21/06/2015 14:06;188
21/06/2015 14:09;159
21/06/2015 14:12;193
21/06/2015 14:15;193
21/06/2015 14:18;152
21/06/2015 14:21;148
21/06/2015 14:24;168
21/06/2015 14:27;145
21/06/2015 14:30;169
21/06/2015 14:33;199
21/06/2015 14:36;277
21/06/2015 14:39;240
21/06/2015 14:42;233
21/06/2015 14:45;227
21/06/2015 14:48;230
21/06/2015 14:51;201
21/06/2015 14:54;208
21/06/2015 14:57;292
21/06/2015 15:02;257
21/06/2015 15:05;336
21/06/2015 15:08;284
21/06/2015 15:11;254
21/06/2015 15:14;338
21/06/2015 15:17;236
21/06/2015 15:20;272
21/06/2015 15:23;301
21/06/2015 15:26;397
21/06/2015 15:29;300
21/06/2015 15:32;352
21/06/2015 15:35;337
21/06/2015 15:38;386
21/06/2015 15:41;364
21/06/2015 15:44;417
21/06/2015 15:47;390
21/06/2015 15:50;352
21/06/2015 15:53;374
21/06/2015 15:56;440
21/06/2015 15:59;375
21/06/2015 17:54;1918
21/06/2015 17:57;1239
21/06/2015 18:02;795
21/06/2015 18:05;831
21/06/2015 18:08;617
21/06/2015 18:11;601
21/06/2015 18:14;558
21/06/2015 18:17;420
21/06/2015 18:20;490
21/06/2015 18:23;360
21/06/2015 18:26;335
21/06/2015 18:29;339
21/06/2015 18:32;342
21/06/2015 18:35;368
21/06/2015 18:38;494
21/06/2015 18:41;370
21/06/2015 18:44;424
21/06/2015 18:47;429
21/06/2015 18:50;525
21/06/2015 18:53;512
21/06/2015 18:56;553
21/06/2015 18:59;601
21/06/2015 20:51;479
21/06/2015 20:54;2342
21/06/2015 20:57;1401
21/06/2015 21:02;989
21/06/2015 21:05;713
21/06/2015 21:08;628
21/06/2015 21:11;561
21/06/2015 21:14;475
21/06/2015 21:17;386
21/06/2015 21:20;380
21/06/2015 21:23;359
21/06/2015 21:26;378
21/06/2015 21:29;337
21/06/2015 21:32;319
21/06/2015 21:35;320
21/06/2015 21:38;265
21/06/2015 21:41;288
21/06/2015 21:44;295
21/06/2015 21:47;349
21/06/2015 21:50;330
21/06/2015 21:53;288
21/06/2015 21:56;297
21/06/2015 21:59;316
21/06/2015 23:51;810
21/06/2015 23:54;588
21/06/2015 23:57;429
22/06/2015 00:01;371
22/06/2015 00:04;274
22/06/2015 00:07;262
22/06/2015 00:10;254
22/06/2015 00:13;213
22/06/2015 00:16;191
22/06/2015 00:19;211
22/06/2015 00:22;184
22/06/2015 00:25;203
22/06/2015 00:28;205
22/06/2015 00:31;176
22/06/2015 00:34;145
22/06/2015 00:37;181
22/06/2015 00:40;181
22/06/2015 00:43;145
22/06/2015 00:46;270
22/06/2015 00:49;135
22/06/2015 00:52;177
22/06/2015 00:55;164
22/06/2015 00:58;151
22/06/2015 01:00;152
22/06/2015 01:03;175
22/06/2015 01:06;155
22/06/2015 01:09;173
22/06/2015 01:12;179
22/06/2015 01:15;175
22/06/2015 01:18;143
22/06/2015 01:21;138
22/06/2015 01:24;162
22/06/2015 01:27;157
22/06/2015 01:30;204
22/06/2015 01:33;165
22/06/2015 01:36;147
22/06/2015 01:39;148
22/06/2015 01:42;140
22/06/2015 01:45;147
22/06/2015 01:48;112
21/06/2015 14:01;181
21/06/2015 14:04;192
21/06/2015 14:07;164
21/06/2015 14:10;180
