time;count
15/06/2015 16:00;778
15/06/2015 16:03;609
15/06/2015 16:06;545
15/06/2015 16:09;518
15/06/2015 16:12;469
15/06/2015 16:15;448
15/06/2015 16:18;459
15/06/2015 16:21;434
15/06/2015 16:24;852
15/06/2015 16:27;614
15/06/2015 16:30;592
15/06/2015 16:33;511
15/06/2015 16:36;544
15/06/2015 16:39;487
15/06/2015 16:42;451
15/06/2015 16:45;409
15/06/2015 16:48;544
15/06/2015 16:51;467
15/06/2015 16:54;418
15/06/2015 16:57;537
15/06/2015 17:02;484
15/06/2015 17:05;1011
15/06/2015 17:08;555
15/06/2015 17:11;470
15/06/2015 17:14;501
15/06/2015 17:17;467
15/06/2015 17:20;450
15/06/2015 17:23;443
15/06/2015 17:26;464
15/06/2015 17:29;457
15/06/2015 17:32;434
15/06/2015 17:35;425
15/06/2015 17:38;404
15/06/2015 17:41;388
15/06/2015 17:44;437
15/06/2015 17:47;514
15/06/2015 17:50;3335
15/06/2015 19:00;988
15/06/2015 19:03;624
15/06/2015 19:06;585
15/06/2015 19:09;542
15/06/2015 19:12;482
15/06/2015 19:15;589
15/06/2015 19:18;512
15/06/2015 19:21;516
15/06/2015 19:24;575
15/06/2015 19:27;597
15/06/2015 19:30;628
15/06/2015 19:33;568
15/06/2015 19:36;605
15/06/2015 19:39;585
15/06/2015 19:42;680
15/06/2015 19:45;1889
15/06/2015 19:48;811
15/06/2015 19:51;773
15/06/2015 19:54;695
15/06/2015 19:57;588
15/06/2015 20:02;531
15/06/2015 20:05;622
15/06/2015 20:08;1356
15/06/2015 20:11;1147
15/06/2015 20:14;764
15/06/2015 20:17;628
15/06/2015 20:20;583
15/06/2015 20:23;611
15/06/2015 20:26;477
15/06/2015 20:29;545
15/06/2015 20:32;1752
15/06/2015 20:35;827
15/06/2015 20:38;617
15/06/2015 20:41;637
15/06/2015 20:44;594
15/06/2015 20:47;673
15/06/2015 20:50;566
15/06/2015 22:00;1239
15/06/2015 22:03;1384
15/06/2015 22:06;1018
