"";"time";"count"
"22569";2015-06-14 15:19:00;584
"22570";2015-06-14 15:22:00;542
"22571";2015-06-14 15:25:00;512
"22572";2015-06-14 15:28:00;521
"22573";2015-06-14 15:31:00;609
"22574";2015-06-14 15:34:00;621
"22575";2015-06-14 15:37:00;572
"22576";2015-06-14 15:40:00;720
"22577";2015-06-14 15:43:00;653
"22578";2015-06-14 15:46:00;767
"22579";2015-06-14 15:49:00;684
"22580";2015-06-14 15:52:00;666
"22581";2015-06-14 15:55:00;822
"22582";2015-06-14 15:58:00;895
"22583";2015-06-14 16:00:00;1169
"22584";2015-06-14 16:03:00;1005
"22585";2015-06-14 16:06:00;1413
"22586";2015-06-14 16:09:00;1376
"22587";2015-06-14 16:12:00;893
"22588";2015-06-14 16:15:00;874
"22589";2015-06-14 16:18:00;839
"22590";2015-06-14 16:21:00;665
"22591";2015-06-14 16:24:00;947
"22592";2015-06-14 16:27:00;897
"22593";2015-06-14 16:30:00;821
"22594";2015-06-14 16:33:00;667
"22595";2015-06-14 16:36:00;614
"22596";2015-06-14 16:39:00;654
"22597";2015-06-14 16:42:00;617
"22598";2015-06-14 16:45:00;581
"22599";2015-06-14 16:48:00;822
"22600";2015-06-14 16:51:00;723
"22601";2015-06-14 16:54:00;669
"22602";2015-06-14 16:57:00;839
"22603";2015-06-14 17:02:00;711
"22604";2015-06-14 17:05:00;693
"22605";2015-06-14 17:08:00;674
"22606";2015-06-14 17:11:00;625
"22607";2015-06-14 17:14:00;599
"22608";2015-06-14 17:17:00;1632
"22609";2015-06-14 17:20:00;1057
"22610";2015-06-14 17:23:00;788
"22611";2015-06-14 17:26:00;690
"22612";2015-06-14 17:29:00;618
"22613";2015-06-14 17:32:00;736
"22614";2015-06-14 17:35:00;810
"22615";2015-06-14 17:38:00;723
"22616";2015-06-14 17:41:00;692
"22617";2015-06-14 17:44:00;619
"22618";2015-06-14 17:47:00;608
"22619";2015-06-14 17:50:00;634
"22620";2015-06-14 17:53:00;1852
"22621";2015-06-14 17:56:00;1209
"22622";2015-06-14 17:59:00;1249
"22623";2015-06-14 18:01:00;1086
"22624";2015-06-14 18:04:00;964
"22625";2015-06-14 18:07:00;844
"22626";2015-06-14 18:10:00;777
"22627";2015-06-14 18:13:00;725
"22628";2015-06-14 18:16:00;679
"22629";2015-06-14 18:19:00;665
"22630";2015-06-14 18:22:00;694
"22631";2015-06-14 18:25:00;730
"22632";2015-06-14 18:28:00;659
"22633";2015-06-14 18:31:00;669
"22634";2015-06-14 18:34:00;747
"22635";2015-06-14 18:37:00;808
"22636";2015-06-14 18:40:00;719
"22637";2015-06-14 18:43:00;716
"22638";2015-06-14 18:46:00;739
"22639";2015-06-14 18:49:00;699
"22640";2015-06-14 18:52:00;734
"22641";2015-06-14 18:55:00;697
"22642";2015-06-14 18:58:00;765
"22643";2015-06-14 19:00:00;839
"22644";2015-06-14 19:03:00;723
"22645";2015-06-14 19:06:00;668
"22646";2015-06-14 19:09:00;648
"22647";2015-06-14 19:12:00;683
"22648";2015-06-14 19:15:00;573
"22649";2015-06-14 19:18:00;574
"22650";2015-06-14 19:21:00;551
"22651";2015-06-14 19:24:00;949
"22652";2015-06-14 19:27:00;748
"22653";2015-06-14 19:30:00;605
"22654";2015-06-14 19:33:00;623
"22655";2015-06-14 19:36:00;597
"22656";2015-06-14 19:39:00;528
"22657";2015-06-14 19:42:00;569
"22658";2015-06-14 19:45:00;564
"22726";2015-06-14 23:11:00;2149
"22727";2015-06-14 23:14:00;928
"22728";2015-06-14 23:17:00;771
"22729";2015-06-14 23:20:00;720
"22730";2015-06-14 23:23:00;895
"22731";2015-06-14 23:26:00;852
"22732";2015-06-14 23:29:00;690
"22733";2015-06-14 23:32:00;732
"22734";2015-06-14 23:35:00;681
"22735";2015-06-14 23:38:00;915
"22736";2015-06-14 23:41:00;1052
"22737";2015-06-14 23:44:00;808
"22738";2015-06-14 23:47:00;758
"22739";2015-06-14 23:50:00;747
"22740";2015-06-14 23:53:00;1024
"22741";2015-06-14 23:56:00;2359
"22742";2015-06-14 23:59:00;1826
"22743";2015-06-15 00:02:00;1145
"22744";2015-06-15 00:05:00;1011
"22745";2015-06-15 00:08:00;865
"22746";2015-06-15 00:11:00;909
"22747";2015-06-15 00:14:00;781
"22748";2015-06-15 00:17:00;854
"22749";2015-06-15 00:20:00;842
"22750";2015-06-15 00:23:00;654
"22751";2015-06-15 00:26:00;657
"22752";2015-06-15 00:29:00;679
"22753";2015-06-15 00:32:00;747
"22754";2015-06-15 00:35:00;689
"22755";2015-06-15 00:38:00;583
"22756";2015-06-15 00:41:00;672
"22757";2015-06-15 00:44:00;1129
"22758";2015-06-15 00:47:00;800
"22759";2015-06-15 00:50:00;721
"22760";2015-06-15 00:53:00;736
"22761";2015-06-15 00:56:00;731
"22762";2015-06-15 00:59:00;795
"22763";2015-06-15 01:01:00;953
"22764";2015-06-15 01:04:00;672
"22765";2015-06-15 01:07:00;681
"22766";2015-06-15 01:10:00;634
"22767";2015-06-15 01:13:00;603
"22768";2015-06-15 01:16:00;755
"22769";2015-06-15 01:19:00;994
"22770";2015-06-15 01:22:00;832
"22771";2015-06-15 01:25:00;775
"22772";2015-06-15 01:28:00;643
"22773";2015-06-15 01:31:00;534
"22774";2015-06-15 01:34:00;481
"22775";2015-06-15 01:37:00;547
"22776";2015-06-15 01:40:00;663
"22777";2015-06-15 01:43:00;540
"22778";2015-06-15 01:46:00;561
"22779";2015-06-15 01:49:00;718
"22780";2015-06-15 01:52:00;712
"22781";2015-06-15 01:55:00;609
"22782";2015-06-15 01:58:00;531
"22783";2015-06-15 02:00:00;505
"22784";2015-06-15 02:03:00;472
"22785";2015-06-15 02:06:00;500
"22786";2015-06-15 02:09:00;408
"22787";2015-06-15 02:12:00;409
"22788";2015-06-15 02:15:00;448
"22789";2015-06-15 02:18:00;484
"22790";2015-06-15 02:21:00;780
"22791";2015-06-15 02:24:00;1796
"22792";2015-06-15 02:27:00;681
"22793";2015-06-15 02:30:00;574
"22794";2015-06-15 02:33:00;485
"22795";2015-06-15 02:36:00;465
"22796";2015-06-15 02:39:00;431
"22797";2015-06-15 02:42:00;398
"22798";2015-06-15 02:45:00;374
"22799";2015-06-15 02:48:00;368
"22800";2015-06-15 02:51:00;374
"22801";2015-06-15 02:54:00;786
"22802";2015-06-15 02:57:00;622
"22803";2015-06-15 03:02:00;471
"22804";2015-06-15 03:05:00;498
"22805";2015-06-15 03:08:00;496
"22806";2015-06-15 03:11:00;413
"22807";2015-06-15 03:14:00;408
"22808";2015-06-15 03:17:00;563
"22809";2015-06-15 03:20:00;377
"22810";2015-06-15 03:23:00;370
"22811";2015-06-15 03:26:00;337
"22812";2015-06-15 03:29:00;329
"22813";2015-06-15 03:32:00;339
"22814";2015-06-15 03:35:00;326
"22815";2015-06-15 03:38:00;303
"22816";2015-06-15 03:41:00;354
"22817";2015-06-15 03:44:00;333
"22818";2015-06-15 03:47:00;320
"22819";2015-06-15 03:50:00;353
"22820";2015-06-15 03:53:00;316
"22821";2015-06-15 03:56:00;296
"22822";2015-06-15 03:59:00;355
"22823";2015-06-15 04:01:00;334
"22824";2015-06-15 04:04:00;349
"22825";2015-06-15 04:07:00;310
"22826";2015-06-15 04:10:00;302
"22827";2015-06-15 04:13:00;314
"22828";2015-06-15 04:16:00;304
"22829";2015-06-15 04:19:00;290
"22830";2015-06-15 04:22:00;296
"22831";2015-06-15 04:25:00;300
"22832";2015-06-15 04:28:00;297
"22833";2015-06-15 04:31:00;282
"22834";2015-06-15 04:34:00;297
"22835";2015-06-15 04:37:00;292
"22836";2015-06-15 04:40:00;273
"22837";2015-06-15 04:43:00;290
"22838";2015-06-15 04:46:00;251
"37655";2015-06-14 17:18:00;1560
"37656";2015-06-14 17:21:00;884
"37657";2015-06-14 17:24:00;754
"37658";2015-06-14 17:27:00;690
"37659";2015-06-14 17:30:00;574
"37660";2015-06-14 17:33:00;655
"37661";2015-06-14 17:36:00;758
"37662";2015-06-14 17:39:00;631
"37663";2015-06-14 17:42:00;647
"37664";2015-06-14 17:45:00;628
"37665";2015-06-14 17:48:00;580
"37666";2015-06-14 17:51:00;1012
"37667";2015-06-14 17:54:00;1704
"37668";2015-06-14 17:57:00;1338
"37669";2015-06-14 18:02:00;913
"37670";2015-06-14 18:05:00;912
"37671";2015-06-14 18:08:00;877
"37672";2015-06-14 18:11:00;773
"37673";2015-06-14 18:14:00;731
"37674";2015-06-14 18:17:00;726
"37675";2015-06-14 18:20:00;712
"37676";2015-06-14 18:23:00;621
"37677";2015-06-14 18:26:00;668
"37678";2015-06-14 18:29:00;672
"37679";2015-06-14 18:32:00;655
"37680";2015-06-14 18:35:00;740
"37681";2015-06-14 18:38:00;755
"37682";2015-06-14 18:41:00;646
"37683";2015-06-14 18:44:00;823
"37684";2015-06-14 18:47:00;731
"37685";2015-06-14 18:50:00;717
"37686";2015-06-14 18:53:00;709
"37687";2015-06-14 18:56:00;655
"37688";2015-06-14 18:59:00;703
"37689";2015-06-14 19:01:00;1007
"37690";2015-06-14 19:04:00;695
"37691";2015-06-14 19:07:00;634
"37692";2015-06-14 19:10:00;699
"37693";2015-06-14 19:13:00;651
"37694";2015-06-14 19:16:00;647
"37695";2015-06-14 19:19:00;612
"37696";2015-06-14 19:22:00;610
"37697";2015-06-14 19:25:00;1312
"37698";2015-06-14 19:28:00;732
"37699";2015-06-14 19:31:00;563
"37700";2015-06-14 19:34:00;594
"37701";2015-06-14 19:37:00;582
"37702";2015-06-14 19:40:00;573
"37703";2015-06-14 19:43:00;526
"37704";2015-06-14 19:46:00;606
"37705";2015-06-14 19:49:00;621
"37706";2015-06-14 19:52:00;585
"37707";2015-06-14 19:55:00;592
"37708";2015-06-14 19:58:00;724
"37709";2015-06-14 20:00:00;706
"37710";2015-06-14 20:03:00;657
"37711";2015-06-14 20:06:00;601
"37712";2015-06-14 20:09:00;679
"37713";2015-06-14 20:12:00;593
"37714";2015-06-14 20:15:00;1633
"37715";2015-06-14 20:18:00;3238
"37716";2015-06-14 20:21:00;1980
"37717";2015-06-14 20:24:00;1372
"37718";2015-06-14 20:27:00;1039
"37719";2015-06-14 20:30:00;931
"37720";2015-06-14 20:33:00;722
"37721";2015-06-14 20:36:00;756
"37722";2015-06-14 20:39:00;690
"37723";2015-06-14 20:42:00;671
"37724";2015-06-14 20:45:00;3487
"37725";2015-06-14 20:48:00;2124
"37726";2015-06-14 20:51:00;1669
"37727";2015-06-14 20:54:00;1759
"37728";2015-06-14 20:57:00;2677
"37729";2015-06-14 21:02:00;1357
"37730";2015-06-14 21:05:00;1242
"37731";2015-06-14 21:08:00;1074
"37732";2015-06-14 21:11:00;1000
"37733";2015-06-14 21:14:00;962
"37734";2015-06-14 21:17:00;1413
"37735";2015-06-14 21:20:00;988
"37736";2015-06-14 21:23:00;1006
"37737";2015-06-14 21:26:00;908
"37738";2015-06-14 21:29:00;1010
"37739";2015-06-14 21:32:00;983
"37740";2015-06-14 21:35:00;964
"37741";2015-06-14 21:38:00;1667
"37742";2015-06-14 21:41:00;1364
"37743";2015-06-14 21:44:00;1224
"37744";2015-06-14 21:47:00;1211
"37745";2015-06-14 21:50:00;1323
"37746";2015-06-14 21:53:00;1463
"37747";2015-06-14 21:56:00;1694
"37748";2015-06-14 21:59:00;1734
"37749";2015-06-14 22:01:00;1876
"37750";2015-06-14 22:04:00;1601
"37751";2015-06-14 22:07:00;1021
"37752";2015-06-14 22:10:00;938
"37753";2015-06-14 22:13:00;861
"37754";2015-06-14 22:16:00;896
"37755";2015-06-14 22:19:00;833
"37756";2015-06-14 22:22:00;768
"37757";2015-06-14 22:25:00;1439
"37758";2015-06-14 22:28:00;1053
"37759";2015-06-14 22:31:00;911
"37760";2015-06-14 22:34:00;1318
"37761";2015-06-14 22:37:00;3997
"37762";2015-06-14 22:40:00;3186
"37763";2015-06-14 22:43:00;1776
"37764";2015-06-14 22:46:00;983
"37765";2015-06-14 22:49:00;1877
"37766";2015-06-14 22:52:00;1297
