time;count
22/06/2015 14:02;162
22/06/2015 14:05;145
22/06/2015 14:08;144
22/06/2015 14:11;176
22/06/2015 14:14;190
22/06/2015 14:17;170
22/06/2015 14:20;193
22/06/2015 14:23;174
22/06/2015 14:26;195
22/06/2015 14:29;223
22/06/2015 14:32;179
22/06/2015 14:35;191
22/06/2015 14:38;209
22/06/2015 14:41;221
22/06/2015 14:44;209
22/06/2015 14:47;171
22/06/2015 14:50;290
22/06/2015 14:53;176
22/06/2015 14:56;202
22/06/2015 14:59;215
22/06/2015 15:01;328
22/06/2015 15:04;255
22/06/2015 15:07;246
22/06/2015 15:10;238
22/06/2015 15:13;207
22/06/2015 15:16;203
22/06/2015 15:19;197
22/06/2015 15:22;217
22/06/2015 15:25;239
22/06/2015 15:28;256
22/06/2015 15:31;270
22/06/2015 15:34;244
22/06/2015 15:37;202
22/06/2015 15:40;242
22/06/2015 15:43;320
22/06/2015 15:46;2459
22/06/2015 15:49;1176
22/06/2015 15:52;846
22/06/2015 15:55;853
22/06/2015 15:58;768
22/06/2015 17:50;565
22/06/2015 17:53;755
22/06/2015 17:56;585
22/06/2015 17:59;426
22/06/2015 18:01;425
22/06/2015 18:04;468
22/06/2015 18:07;367
22/06/2015 18:10;357
22/06/2015 18:13;365
22/06/2015 18:16;345
22/06/2015 18:19;387
22/06/2015 18:22;445
22/06/2015 18:25;365
22/06/2015 18:28;415
22/06/2015 18:31;408
22/06/2015 18:34;375
22/06/2015 18:37;312
22/06/2015 18:40;344
22/06/2015 18:43;331
22/06/2015 18:46;414
22/06/2015 18:49;340
22/06/2015 18:52;400
22/06/2015 18:55;415
22/06/2015 18:58;389
22/06/2015 20:53;798
22/06/2015 20:56;648
22/06/2015 20:59;615
22/06/2015 21:01;606
22/06/2015 21:04;786
22/06/2015 21:07;497
22/06/2015 21:10;526
22/06/2015 21:13;699
22/06/2015 21:16;656
22/06/2015 21:19;715
22/06/2015 21:22;561
22/06/2015 21:25;571
22/06/2015 21:28;567
22/06/2015 21:31;654
22/06/2015 21:34;628
22/06/2015 21:37;586
22/06/2015 21:40;626
22/06/2015 21:43;611
22/06/2015 21:46;638
22/06/2015 21:49;663
22/06/2015 21:52;953
22/06/2015 21:55;1198
22/06/2015 21:58;1033
22/06/2015 23:53;2732
22/06/2015 23:56;3171
22/06/2015 23:59;1984
23/06/2015 00:02;1323
23/06/2015 00:05;1391
23/06/2015 00:08;995
23/06/2015 00:11;808
23/06/2015 00:14;707
23/06/2015 00:17;706
23/06/2015 00:20;564
23/06/2015 00:23;462
23/06/2015 00:26;444
23/06/2015 00:29;406
23/06/2015 00:32;315
23/06/2015 00:35;325
23/06/2015 00:38;369
23/06/2015 00:41;308
23/06/2015 00:44;277
23/06/2015 00:47;329
23/06/2015 00:50;273
23/06/2015 00:53;279
23/06/2015 00:56;238
23/06/2015 00:59;245
23/06/2015 01:01;215
23/06/2015 01:04;219
23/06/2015 01:07;221
23/06/2015 01:10;378
23/06/2015 01:13;259
23/06/2015 01:16;254
23/06/2015 01:19;245
23/06/2015 01:22;266
23/06/2015 01:25;216
23/06/2015 01:28;200
23/06/2015 01:31;201
23/06/2015 01:34;191
23/06/2015 01:37;209
23/06/2015 01:40;257
23/06/2015 01:43;193
23/06/2015 01:46;215
23/06/2015 01:49;222
22/06/2015 14:00;226
22/06/2015 14:03;159
22/06/2015 14:06;165
22/06/2015 14:09;148
22/06/2015 14:12;175
22/06/2015 14:15;194
22/06/2015 14:18;167
22/06/2015 14:21;164
22/06/2015 14:24;181
22/06/2015 14:27;182
22/06/2015 14:30;239
22/06/2015 14:33;182
22/06/2015 14:36;194
22/06/2015 14:39;210
22/06/2015 14:42;224
22/06/2015 14:45;234
22/06/2015 14:48;187
22/06/2015 14:51;327
22/06/2015 14:54;206
22/06/2015 14:57;233
22/06/2015 15:02;279
22/06/2015 15:05;249
22/06/2015 15:08;251
22/06/2015 15:11;192
22/06/2015 15:14;292
22/06/2015 15:17;205
22/06/2015 15:20;183
22/06/2015 15:23;217
22/06/2015 15:26;264
22/06/2015 15:29;282
22/06/2015 15:32;287
22/06/2015 15:35;280
22/06/2015 15:38;251
22/06/2015 15:41;278
22/06/2015 15:44;1636
22/06/2015 15:47;1675
22/06/2015 15:50;1114
22/06/2015 15:53;848
22/06/2015 15:56;729
22/06/2015 15:59;762
22/06/2015 17:51;894
22/06/2015 17:54;678
22/06/2015 17:57;561
22/06/2015 18:02;479
22/06/2015 18:05;428
22/06/2015 18:08;375
22/06/2015 18:11;368
22/06/2015 18:14;379
22/06/2015 18:17;335
22/06/2015 18:20;347
22/06/2015 18:23;416
22/06/2015 18:26;393
22/06/2015 18:29;401
22/06/2015 18:32;346
22/06/2015 18:35;385
22/06/2015 18:38;336
22/06/2015 18:41;332
22/06/2015 18:44;341
22/06/2015 18:47;384
22/06/2015 18:50;434
22/06/2015 18:53;410
22/06/2015 18:56;462
22/06/2015 18:59;415
22/06/2015 20:51;593
22/06/2015 20:54;802
22/06/2015 20:57;626
22/06/2015 21:02;553
22/06/2015 21:05;656
22/06/2015 21:08;479
22/06/2015 21:11;579
22/06/2015 21:14;814
22/06/2015 21:17;760
22/06/2015 21:20;772
22/06/2015 21:23;527
22/06/2015 21:26;603
22/06/2015 21:29;621
22/06/2015 21:32;605
22/06/2015 21:35;700
22/06/2015 21:38;596
22/06/2015 21:41;565
22/06/2015 21:44;561
22/06/2015 21:47;628
22/06/2015 21:50;864
22/06/2015 21:53;1094
22/06/2015 21:56;1217
22/06/2015 21:59;1229
22/06/2015 23:54;3708
22/06/2015 23:57;2743
23/06/2015 00:00;1728
23/06/2015 00:03;1355
23/06/2015 00:06;1376
23/06/2015 00:09;1041
23/06/2015 00:12;851
23/06/2015 00:15;670
23/06/2015 00:18;669
23/06/2015 00:21;519
23/06/2015 00:24;448
23/06/2015 00:27;478
23/06/2015 00:30;406
23/06/2015 00:33;321
23/06/2015 00:36;333
23/06/2015 00:39;324
23/06/2015 00:42;306
23/06/2015 00:45;269
23/06/2015 00:48;341
23/06/2015 00:51;269
23/06/2015 00:54;263
23/06/2015 00:57;254
23/06/2015 01:02;245
23/06/2015 01:05;245
23/06/2015 01:08;229
23/06/2015 01:11;306
23/06/2015 01:14;240
23/06/2015 01:17;218
23/06/2015 01:20;243
23/06/2015 01:23;276
23/06/2015 01:26;183
23/06/2015 01:29;207
23/06/2015 01:32;179
23/06/2015 01:35;184
23/06/2015 01:38;224
23/06/2015 01:41;244
23/06/2015 01:44;198
23/06/2015 01:47;226
23/06/2015 01:50;221
22/06/2015 14:01;163
22/06/2015 14:04;159
22/06/2015 14:07;156
22/06/2015 14:10;200
22/06/2015 14:13;175
22/06/2015 14:16;195
22/06/2015 14:19;169
22/06/2015 14:22;172
22/06/2015 14:25;174
22/06/2015 14:28;162
22/06/2015 14:31;204
22/06/2015 14:34;187
22/06/2015 14:37;187
22/06/2015 14:40;232
22/06/2015 14:43;197
22/06/2015 14:46;178
22/06/2015 14:49;209
22/06/2015 14:52;297
22/06/2015 14:55;214
22/06/2015 14:58;206
22/06/2015 15:00;310
22/06/2015 15:03;240
22/06/2015 15:06;254
22/06/2015 15:09;225
22/06/2015 15:12;201
22/06/2015 15:15;272
22/06/2015 15:18;201
22/06/2015 15:21;213
22/06/2015 15:24;206
22/06/2015 15:27;255
22/06/2015 15:30;309
22/06/2015 15:33;254
22/06/2015 15:36;242
22/06/2015 15:39;287
22/06/2015 15:42;274
22/06/2015 15:45;7035
22/06/2015 15:48;1336
22/06/2015 15:51;992
22/06/2015 15:54;811
22/06/2015 15:57;791
22/06/2015 17:52;999
22/06/2015 17:55;692
22/06/2015 17:58;481
22/06/2015 18:00;500
22/06/2015 18:03;494
22/06/2015 18:06;358
22/06/2015 18:09;347
22/06/2015 18:12;381
22/06/2015 18:15;386
22/06/2015 18:18;344
22/06/2015 18:21;331
22/06/2015 18:24;405
22/06/2015 18:27;430
22/06/2015 18:30;421
22/06/2015 18:33;337
22/06/2015 18:36;354
22/06/2015 18:39;345
22/06/2015 18:42;354
22/06/2015 18:45;366
22/06/2015 18:48;388
22/06/2015 18:51;373
22/06/2015 18:54;388
22/06/2015 18:57;420
22/06/2015 20:52;829
22/06/2015 20:55;666
22/06/2015 20:58;641
22/06/2015 21:00;688
22/06/2015 21:03;652
22/06/2015 21:06;631
22/06/2015 21:09;432
22/06/2015 21:12;534
22/06/2015 21:15;747
22/06/2015 21:18;608
22/06/2015 21:21;566
22/06/2015 21:24;609
22/06/2015 21:27;612
22/06/2015 21:30;768
22/06/2015 21:33;634
22/06/2015 21:36;672
22/06/2015 21:39;673
22/06/2015 21:42;592
22/06/2015 21:45;701
22/06/2015 21:48;649
22/06/2015 21:51;932
22/06/2015 21:54;913
22/06/2015 21:57;1156
22/06/2015 23:55;3721
22/06/2015 23:58;2417
23/06/2015 00:01;1472
23/06/2015 00:04;1246
23/06/2015 00:07;1161
23/06/2015 00:10;922
23/06/2015 00:13;782
23/06/2015 00:16;644
23/06/2015 00:19;581
23/06/2015 00:22;483
23/06/2015 00:25;465
23/06/2015 00:28;403
23/06/2015 00:31;369
23/06/2015 00:34;332
23/06/2015 00:37;327
23/06/2015 00:40;339
23/06/2015 00:43;294
23/06/2015 00:46;291
23/06/2015 00:49;284
23/06/2015 00:52;298
23/06/2015 00:55;265
23/06/2015 00:58;214
23/06/2015 01:00;236
23/06/2015 01:03;222
23/06/2015 01:06;226
23/06/2015 01:09;334
23/06/2015 01:12;309
23/06/2015 01:15;275
23/06/2015 01:18;263
23/06/2015 01:21;279
23/06/2015 01:24;246
23/06/2015 01:27;212
23/06/2015 01:30;223
23/06/2015 01:33;234
23/06/2015 01:36;203
23/06/2015 01:39;225
23/06/2015 01:42;202
23/06/2015 01:45;228
23/06/2015 01:48;232
23/06/2015 01:51;218
