time;count
20/06/2015 16:00;722
20/06/2015 16:03;678
20/06/2015 16:06;503
20/06/2015 16:09;381
20/06/2015 16:12;371
20/06/2015 16:15;389
20/06/2015 16:18;355
20/06/2015 16:21;312
20/06/2015 16:24;299
20/06/2015 16:27;348
20/06/2015 16:30;304
20/06/2015 16:33;410
20/06/2015 16:36;394
20/06/2015 16:39;336
20/06/2015 16:42;317
20/06/2015 16:45;998
20/06/2015 16:48;1146
20/06/2015 16:51;771
20/06/2015 16:54;534
20/06/2015 16:57;513
20/06/2015 17:02;392
20/06/2015 17:05;574
20/06/2015 17:08;366
20/06/2015 17:11;349
20/06/2015 17:14;327
20/06/2015 17:17;306
20/06/2015 17:20;324
20/06/2015 17:23;304
20/06/2015 17:26;312
20/06/2015 17:29;327
20/06/2015 17:32;285
20/06/2015 17:35;289
20/06/2015 17:38;323
20/06/2015 17:41;435
20/06/2015 17:44;418
20/06/2015 17:47;485
20/06/2015 17:50;520
20/06/2015 19:00;756
20/06/2015 19:03;511
20/06/2015 19:06;501
20/06/2015 19:09;530
20/06/2015 19:12;446
20/06/2015 19:15;480
20/06/2015 19:18;2757
20/06/2015 19:21;924
20/06/2015 19:24;634
20/06/2015 19:27;461
20/06/2015 19:30;511
20/06/2015 19:33;904
20/06/2015 19:36;424
20/06/2015 19:39;377
20/06/2015 19:42;888
20/06/2015 19:45;509
20/06/2015 19:48;605
20/06/2015 19:51;564
20/06/2015 19:54;441
20/06/2015 19:57;523
20/06/2015 20:02;353
20/06/2015 20:05;1025
20/06/2015 20:08;654
20/06/2015 20:11;606
20/06/2015 20:14;442
20/06/2015 20:17;398
20/06/2015 20:20;384
20/06/2015 20:23;391
20/06/2015 20:26;1293
20/06/2015 20:29;584
20/06/2015 20:32;1197
20/06/2015 20:35;920
20/06/2015 20:38;606
20/06/2015 20:41;751
20/06/2015 20:44;467
20/06/2015 20:47;630
20/06/2015 20:50;451
20/06/2015 22:00;525
20/06/2015 22:03;313
20/06/2015 22:06;251
20/06/2015 22:09;297
20/06/2015 22:12;273
20/06/2015 22:15;264
20/06/2015 22:18;226
20/06/2015 22:21;218
20/06/2015 22:24;251
20/06/2015 22:27;375
20/06/2015 22:30;403
20/06/2015 22:33;1177
20/06/2015 22:36;639
20/06/2015 22:39;446
20/06/2015 22:42;386
20/06/2015 22:45;329
20/06/2015 22:48;280
20/06/2015 22:51;320
20/06/2015 22:54;307
20/06/2015 22:57;287
20/06/2015 23:02;340
20/06/2015 23:05;271
20/06/2015 23:08;232
20/06/2015 23:11;190
20/06/2015 23:14;190
20/06/2015 23:17;178
20/06/2015 23:20;235
20/06/2015 23:23;343
20/06/2015 23:26;375
20/06/2015 23:29;254
20/06/2015 23:32;221
20/06/2015 23:35;233
20/06/2015 23:38;180
20/06/2015 23:41;212
20/06/2015 23:44;345
20/06/2015 23:47;176
20/06/2015 23:50;186
20/06/2015 16:01;849
20/06/2015 16:04;604
20/06/2015 16:07;391
20/06/2015 16:10;402
20/06/2015 16:13;405
20/06/2015 16:16;380
20/06/2015 16:19;346
20/06/2015 16:22;314
20/06/2015 16:25;388
20/06/2015 16:28;338
20/06/2015 16:31;303
20/06/2015 16:34;549
20/06/2015 16:37;345
20/06/2015 16:40;364
20/06/2015 16:43;322
20/06/2015 16:46;1818
20/06/2015 16:49;1099
20/06/2015 16:52;686
20/06/2015 16:55;596
20/06/2015 16:58;480
20/06/2015 17:00;469
20/06/2015 17:03;394
20/06/2015 17:06;411
20/06/2015 17:09;311
20/06/2015 17:12;341
