time;count
19/06/2015 20:00;537
19/06/2015 20:03;498
19/06/2015 20:06;473
19/06/2015 20:09;555
19/06/2015 20:12;673
19/06/2015 20:15;553
19/06/2015 20:18;564
19/06/2015 20:21;766
19/06/2015 20:24;936
19/06/2015 20:27;897
19/06/2015 20:30;821
19/06/2015 20:33;4313
19/06/2015 20:36;1831
19/06/2015 20:39;1090
19/06/2015 20:42;2669
19/06/2015 20:45;1296
19/06/2015 20:48;969
19/06/2015 20:51;2098
19/06/2015 20:54;2564
19/06/2015 20:57;1858
19/06/2015 21:02;1245
19/06/2015 21:05;1072
19/06/2015 21:08;1362
19/06/2015 21:11;954
19/06/2015 21:14;849
19/06/2015 21:17;662
19/06/2015 21:20;640
19/06/2015 21:23;629
19/06/2015 21:26;576
19/06/2015 21:29;676
19/06/2015 21:32;532
19/06/2015 21:35;494
19/06/2015 21:38;466
19/06/2015 21:41;485
19/06/2015 21:44;471
19/06/2015 21:47;506
19/06/2015 21:50;477
19/06/2015 21:53;730
19/06/2015 21:56;760
19/06/2015 21:59;613
19/06/2015 22:01;703
19/06/2015 22:04;592
19/06/2015 22:07;501
19/06/2015 22:10;492
19/06/2015 22:13;420
19/06/2015 22:16;385
19/06/2015 22:19;361
19/06/2015 22:22;391
19/06/2015 22:25;403
19/06/2015 22:28;409
19/06/2015 22:31;397
19/06/2015 22:34;348
19/06/2015 22:37;344
19/06/2015 22:40;433
19/06/2015 22:43;349
19/06/2015 22:46;302
19/06/2015 22:49;362
19/06/2015 22:52;323
19/06/2015 22:55;296
19/06/2015 22:58;266
19/06/2015 23:00;365
19/06/2015 23:03;272
19/06/2015 23:06;266
19/06/2015 23:09;209
19/06/2015 23:12;210
19/06/2015 23:15;231
19/06/2015 23:18;205
19/06/2015 23:21;236
19/06/2015 23:24;228
19/06/2015 23:27;234
19/06/2015 23:30;221
19/06/2015 23:33;201
19/06/2015 23:36;216
19/06/2015 23:39;211
19/06/2015 23:42;233
19/06/2015 23:45;200
19/06/2015 23:48;179
19/06/2015 23:51;196
19/06/2015 23:54;531
19/06/2015 23:57;334
20/06/2015 00:01;260
20/06/2015 00:04;252
20/06/2015 00:07;261
20/06/2015 00:10;251
20/06/2015 00:13;242
20/06/2015 00:16;371
20/06/2015 00:19;284
20/06/2015 00:22;254
20/06/2015 00:25;235
20/06/2015 00:28;231
20/06/2015 00:31;224
20/06/2015 00:34;225
20/06/2015 00:37;216
20/06/2015 00:40;207
20/06/2015 00:43;159
20/06/2015 00:46;173
20/06/2015 00:49;191
20/06/2015 00:52;171
20/06/2015 00:55;221
20/06/2015 00:58;193
20/06/2015 01:00;251
20/06/2015 01:03;172
20/06/2015 01:06;169
20/06/2015 01:09;209
20/06/2015 01:12;191
20/06/2015 01:15;171
20/06/2015 01:18;167
20/06/2015 01:21;166
20/06/2015 01:24;180
20/06/2015 01:27;209
20/06/2015 01:30;157
19/06/2015 17:10;340
19/06/2015 17:13;290
19/06/2015 17:16;303
19/06/2015 17:19;391
19/06/2015 17:22;341
19/06/2015 17:25;1366
19/06/2015 17:28;491
19/06/2015 17:31;1417
19/06/2015 17:34;1443
19/06/2015 17:37;614
19/06/2015 17:40;547
19/06/2015 17:43;522
19/06/2015 17:46;399
19/06/2015 17:49;361
19/06/2015 17:52;410
19/06/2015 17:55;980
19/06/2015 17:58;1385
19/06/2015 18:00;1139
19/06/2015 18:03;904
19/06/2015 18:06;689
19/06/2015 18:09;642
19/06/2015 18:12;548
19/06/2015 18:15;622
19/06/2015 18:18;568
19/06/2015 18:21;467
19/06/2015 18:24;502
19/06/2015 18:27;501
19/06/2015 18:30;689
19/06/2015 18:33;577
19/06/2015 18:36;658
19/06/2015 18:39;566
19/06/2015 18:42;619
19/06/2015 18:45;577
19/06/2015 18:48;585
19/06/2015 18:51;769
19/06/2015 18:54;905
19/06/2015 18:57;912
19/06/2015 19:02;745
19/06/2015 19:05;624
19/06/2015 19:08;542
19/06/2015 19:11;599
19/06/2015 19:14;462
19/06/2015 19:17;505
19/06/2015 19:20;508
19/06/2015 19:23;481
19/06/2015 19:26;404
19/06/2015 19:29;603
19/06/2015 19:32;687
19/06/2015 19:35;643
19/06/2015 19:38;662
